"ISO3","ISO2","year","co2","population","gdp","gdp_per_capita","co2_per_capita","region"
"RUS","RU",2017,1666121200,145452536,1391078.353,9563.79580071399,11.4547414972538,"Europe"
"RWA","RW",2017,1155100,12230339,9394.055,768.094408503313,0.0944454605878055,"Africa"
"KNA","KN",2017,241820,47785,994.723,20816.6370199854,5.06058386522967,"America"
"LCA","LC",2017,490980,177163,1932.638,10908.8127882233,2.77134616144455,"America"
"VCT","VC",2017,216180,105549,832.869,7890.82795668363,2.04814825341784,"America"
"WSM","WS",2017,245490,207630,858.149,4133.06843905023,1.18234359196648,"Asia and Oceania"
"STP","ST",2017,139230,208036,344.272,1654.86742679152,0.66925916668269,"Africa"
"SAU","SA",2017,680853900,34193122,684827.153,20028.213656536,19.9120132990489,"Asia and Oceania"
"SEN","SN",2017,10760100,15157793,20289.619,1338.56023762826,0.70987247285934,"Africa"
"SRB","RS",2017,45529600,9196546,41840.953,4549.63776617874,4.95072824079823,"Europe"
"SYC","SC",2017,575250,101811,1720.191,16895.9248018387,5.65017532486667,"Africa"
"SLE","SL",2017,1088200,7677565,4687.957,610.604664369497,0.14173764728791,"Africa"
"SGP","SG",2017,40014500,5764487,333593.73,57870.4974093965,6.94155438289652,"Asia and Oceania"
"SVK","SK",2017,36114100,5439417,93254.306,17144.1729876566,6.63933285497324,"Europe"
"SVN","SI",2017,14616700,2098392,46606.733,22210.6894231392,6.96566704409853,"Europe"
"SLB","SB",2017,285790,643634,1423.021,2210.91645251805,0.444025641902075,"Asia and Oceania"
"SOM","SO",2017,637540,14864221,8467.417,569.650908715633,0.0428909123458269,"Africa"
"ZAF","ZA",2017,439380100,56641209,352827.495,6229.16602998358,7.75725143861248,"Africa"
"ESP","ES",2017,273592200,46584170,1268659.27,27233.6991299834,5.8730723333699,"Europe"
"LKA","LK",2017,22872900,21506813,95222.332,4427.54265822649,1.06351880215818,"Asia and Oceania"
"SDN","SD",2017,20493000,40679828,90997.521,2236.92000369323,0.503763191919101,"Africa"
"SUR","SR",2017,2426400,587559,4950.791,8426.03210911585,4.12962783311974,"America"
"SWZ","SZ",2017,985620,1151390,4185.498,3635.16966449248,0.856026194425868,"Africa"
"SWE","SE",2017,42456600,10058190,528801.68,52574.2385061328,4.22109743403137,"Europe"
"SYR","SY",2017,28443700,18983373,18752.36,987.830771696895,1.49834805437369,"Asia and Oceania"
"TWN","TW",2017,285247000,23665024,564170.704,23839.8534478562,12.0535267574628,"Asia and Oceania"
"TJK","TJ",2017,6858000,8925525,9470.442,1061.05153478367,0.76835816380549,"Asia and Oceania"
"THA","TH",2017,283347600,70898202,432422.084,6099.19676101236,3.99654140735473,"Asia and Oceania"
"TLS","TL",2017,689670,1243235,1597.082,1284.61795235816,0.554738243373135,"Asia and Oceania"
"TGO","TG",2017,1991400,7852795,6324.594,805.394003026948,0.253591237260109,"Africa"
"TON","TO",2017,135570,105415,444.025,4212.16145709814,1.28605985865389,"Asia and Oceania"
"TTO","TT",2017,40317900,1478607,23792.568,16091.2047623202,27.267488927078,"America"
"TUN","TN",2017,31271600,11811443,49665.66,4204.87657604579,2.64756812524939,"Africa"
"TKM","TM",2017,64359900,5968383,37379.813,6262.97156197918,10.7834735136803,"Asia and Oceania"
"TCA","TC",2017,351740,39844,985.221,24726.9601445638,8.82792892279892,"America"
"TUV","TV",2017,10992,10828,40.031,3696.98928703362,1.0151459179904,"Asia and Oceania"
"UGA","UG",2017,5387900,40127085,31698.602,789.955263383822,0.134270904552374,"Africa"
"UKR","UA",2017,223080800,44657257,95453.764,2137.47485655019,4.99539862020634,"Europe"
"ARE","AE",2017,212490400,9068296,393741.456,43419.5637195786,23.432230266855,"Asia and Oceania"
"GBR","GB",2017,387367100,66313599,3063389.649,46195.4967788734,5.84144286905616,"Europe"
"USA","US",2017,5212162300,333157639,19085691.69,57287.2702162474,15.6447329727895,"America"
"URY","UY",2017,6162600,3422200,60131.651,17571.0510782538,1.80077143358074,"America"
"UZB","UZ",2017,108930900,31945682,95322.863,2983.90446007695,3.40987868094348,"Asia and Oceania"
"VUT","VU",2017,142900,290239,820.747,2827.83154572611,0.492352854027198,"Asia and Oceania"
"VEN","VE",2017,138226900,30563433,240420.527,7866.28017212595,4.5226234893181,"America"
"VNM","VN",2017,229642500,94033048,272980.59,2903.02819919227,2.44214672271391,"Asia and Oceania"
"YEM","YE",2017,9694600,30034389,18858.191,627.886620233893,0.322783326805816,"Asia and Oceania"
"ZMB","ZM",2017,6850200,17298054,22409.066,1295.46745547216,0.396009863306011,"Africa"
"ZWE","ZW",2017,9295600,14751101,21060.186,1427.70265080552,0.630163131552011,"Africa"
"AFG","AF",2018,10818000,36686784,19911.533,542.74403011177,0.29487457935806,"Asia and Oceania"
"ALB","AL",2018,4895000,2877013,12702.535,4415.18164846666,1.7014174075682,"Europe"
"DZA","DZ",2018,171276000,41927007,175599.432,4188.21768031284,4.08509961133166,"Africa"
"AND","AD",2018,494640,75013,2948.332,39304.2805913642,6.59405703011478,"Europe"
"AGO","AO",2018,21434500,31273533,111589.669,3568.18236685954,0.685387864556269,"Africa"
"AIA","AI",2018,131900,15181,326.809,21527.5014821158,8.68849219419011,"America"
"ATG","AG",2018,615550,91626,1553.76,16957.6321131557,6.71807128980857,"America"
"ARG","AR",2018,180599300,44413596,632291.205,14236.4334786132,4.06630663277074,"America"
"ARM","AM",2018,5825800,2836557,11958.812,4215.96040551979,2.05382793294829,"Asia and Oceania"
"ABW","AW",2018,872030,105962,3303.13,31172.7789207452,8.22964836450803,"America"
"AUS","AU",2018,415350700,24979230,1340880.333,53679.8105065689,16.6278424114755,"Asia and Oceania"
"AUT","AT",2018,66571900,8840513,407866.872,46136.1090696886,7.53032092142164,"Europe"
"AZE","AZ",2018,34575800,10152522,52211.913,5142.75300265294,3.4056365502089,"Asia and Oceania"
"BHS","BS",2018,2421900,401906,12262.414,30510.6517444378,6.02603593875185,"America"
"BHR","BH",2018,32636900,1487340,34251.67,23028.8098215606,21.9431333790525,"Asia and Oceania"
"BGD","BD",2018,82555700,163683958,285465.497,1744.00411920635,0.504360360103218,"Asia and Oceania"
"BRB","BB",2018,1655600,279688,4833.953,17283.3764766454,5.9194531048883,"America"
"BLR","BY",2018,62156900,9695574,58243.983,6007.27538152976,6.41085303459083,"Europe"
"BEL","BE",2018,99967300,11448595,484110.311,42285.5652593178,8.73184002054401,"Europe"
"BLZ","BZ",2018,604560,382066,2177.418,5699.0624656473,1.5823444116985,"America"
"BEN","BJ",2018,7434500,11940683,13258.778,1110.38690165378,0.622619325879432,"Africa"
"BMU","BM",2018,696160,63571,6821.11,107299.082915166,10.9509052870019,"America"
"BTN","BT",2018,1477700,762096,2481.625,3256.31547731519,1.93899456236485,"Asia and Oceania"
"BOL","BO",2018,22501600,11606905,37364.959,3219.2008980861,1.93863911180457,"America"
"BIH","BA",2018,22075000,3400129,18155.178,5339.55564627107,6.49240072950173,"Europe"
"BWA","BW",2018,7504300,2451409,15734.535,6418.56785220255,3.0612190784973,"Africa"
"BRA","BR",2018,477998600,210166592,1797736.638,8553.86491683702,2.27437955505316,"America"
"VGB","VG",2018,161220,30335,1411.623,46534.4651392781,5.3146530410417,"America"
"BRN","BN",2018,9344500,434274,12784.139,29437.9562211875,21.5175211962954,"Asia and Oceania"
"BGR","BG",2018,43479600,7117431,55186.806,7753.75356642024,6.1088895698462,"Europe"
"BFA","BF",2018,5010100,20392723,14183.505,695.517955105848,0.245680775441318,"Africa"
"BDI","BI",2018,645080,11493472,3171.441,275.934112859891,0.0561257729605118,"Africa"
"KHM","KH",2018,13933800,16025238,22224.427,1386.83912213971,0.869490986654925,"Asia and Oceania"
"CMR","CM",2018,9645500,25076747,36215.193,1444.17427826663,0.384639203801035,"Africa"
"CAN","CA",2018,577066300,37035254,1664463.774,44942.6855287667,15.5815402265096,"America"
"CPV","CV",2018,538610,571202,1977.736,3462.4108459004,0.942941376255685,"Africa"
"CAF","CF",2018,219840,5094780,1925.709,377.976870443866,0.043150047695877,"Africa"
"TCD","TD",2018,2383500,15604210,14544.668,932.098965599668,0.152747239366812,"Africa"
"CHL","CL",2018,84438900,18701450,260354.486,13921.6203021691,4.51509909659411,"America"
"CHN","CN",2018,10353934500,1417069468,13493438.53,9522.07272452503,7.30658216397335,"Asia and Oceania"
"COL","CO",2018,87112000,49276961,311467.947,6320.76209001606,1.76780382215535,"America"
"COM","KM",2018,293120,776313,1090.575,1404.81352238079,0.377579661811666,"Africa"
"COG","CG",2018,6544900,5441062,10464.591,1923.26259101624,1.20287179230819,"Africa"
"COK","CK",2018,80608,17253,366.841,21262.4471106474,4.67211499449371,"Asia and Oceania"
"CRI","CR",2018,8012400,5040734,62862.779,12470.9574042193,1.58953041362627,"America"
"HRV","HR",2018,17724200,4160485,55444.455,13326.4403068392,4.26012832638503,"Europe"
"CUB","CU",2018,23133100,11328244,91245.934,8054.72887059989,2.04207289320392,"America"
"CYP","CY",2018,7321700,870048,23692.196,27230.9068005443,8.41528283497003,"Europe"
"CZE","CZ",2018,106358400,10534593,209298.846,19867.7676489258,10.0961090760697,"Europe"
"DNK","DK",2018,34609000,5766686,327708.263,56827.831964494,6.00154057286976,"Europe"
"DJI","DJ",2018,434880,1057198,2889.997,2733.63835345886,0.41135151598849,"Africa"
"DMA","DM",2018,161220,70823,537.309,7586.64558123773,2.276379142369,"America"
"DOM","DO",2018,25756200,10765531,84981.691,7893.86896010982,2.39246907560807,"America"
"ECU","EC",2018,38429100,17015672,101689.831,5976.24536956284,2.25845326590687,"America"
"EGY","EG",2018,243907900,103740765,363774.862,3506.57585761971,2.35112879686206,"Africa"
"SLV","SV",2018,6262600,6276342,25168.445,4010.04996222322,0.99781050809532,"America"
"GNQ","GQ",2018,6008400,1502091,10626.226,7074.2891076506,4.00002396659057,"Africa"
"ERI","ER",2018,623010,3445374,2199.014,638.251173892878,0.180825071530696,"Africa"
"EST","EE",2018,17884800,1322148,25915.674,19601.1898819194,13.5270786629031,"Europe"
"ETH","ET",2018,15989000,111129438,79404.664,714.52412096244,0.143877268595563,"Africa"
"FJI","FJ",2018,1410100,918996,5238.254,5699.97475505878,1.53439187983408,"Asia and Oceania"
"FIN","FI",2018,45730000,5515461,251560.745,45610.1031264658,8.29123803069227,"Europe"
"FRA","FR",2018,322078500,66586728,2568424.972,38572.6262446775,4.83697742288824,"Europe"
"PYF","PF",2018,875700,297606,5792.473,19463.5625625827,2.94248099836697,"Asia and Oceania"
"GAB","GA",2018,5474000,2192012,14865.514,6781.6754652803,2.4972491026509,"Africa"
"GMB","GM",2018,648530,2444916,1579.264,645.937938154112,0.265256556871484,"Africa"
"GEO","GE",2018,10062500,3772325,16914.81,4483.92171936405,2.66745309590239,"Asia and Oceania"
"DEU","DE",2018,754811100,82896696,3557609.846,42916.1838488714,9.10544251365579,"Europe"
"GHA","GH",2018,15193400,30870641,59393.666,1923.95311778592,0.492163411831973,"Africa"
"GRC","GR",2018,71780900,10633271,200060.873,18814.6124555652,6.75059443138428,"Europe"
"GRL","GL",2018,544650,55931,2633.804,47090.2361838694,9.73789133038923,"America"
"GRD","GD",2018,307780,121838,1127.314,9252.56488123574,2.52614126955465,"America"
"GTM","GT",2018,18500800,16850176,68060.139,4039.13519953738,1.09795885811519,"America"
"GIN","GN",2018,3162000,12554864,11433.119,910.652556650554,0.251854580025718,"Africa"
"GNB","GW",2018,311440,1924955,1223.264,635.476673480679,0.161790795109496,"Africa"
"GUY","GY",2018,2503000,785514,4813.378,6127.6794557449,3.1864486183569,"America"
"HTI","HT",2018,3410200,11012421,15072.145,1368.6495458174,0.309668509767289,"America"
"HND","HN",2018,9861300,9792850,23730.83,2423.28127153995,1.00698979357388,"America"
"HKG","HK",2018,42600600,7481555,337457.354,45105.242693531,5.69408364972255,"Asia and Oceania"
"HUN","HU",2018,49534400,9776358,140547.43,14376.2564750595,5.0667538975148,"Europe"
"ISL","IS",2018,3669000,352946,20351.227,57661.0217993687,10.3953579301083,"Europe"
"IND","IN",2018,2593057900,1369003306,2642106.208,1929.94874184767,1.89412099199123,"Asia and Oceania"
"IDN","ID",2018,594101400,267066843,999178.586,3741.3052656634,2.22454196607252,"Asia and Oceania"
"IRN","IR",2018,710214800,85617562,457929.513,5348.54651665975,8.29519999646801,"Asia and Oceania"
"IRQ","IQ",2018,183753500,40590700,191222.082,4710.98261424415,4.52698524538872,"Asia and Oceania"
"IRL","IE",2018,39012600,4834507,352635.589,72941.3752012356,8.0696128891736,"Europe"
"ISR","IL",2018,59985800,8456483,342869.504,40545.1656439208,7.09346899887341,"Asia and Oceania"
"ITA","IT",2018,349826900,59877425,1908166.14,31867.8724076728,5.84238383664628,"Europe"
"JAM","JM",2018,8086400,2811835,14811.198,5267.44919243128,2.87584442188108,"America"
"JPN","JP",2018,1141668900,126255866,4582763.011,36297.4264577933,9.04250183512266,"Asia and Oceania"
"JOR","JO",2018,25142000,10459865,41103.997,3929.68714223367,2.40366390962025,"Asia and Oceania"
"KAZ","KZ",2018,307174100,18538099,207297.254,11182.2282317081,16.5698813022846,"Asia and Oceania"
"KEN","KE",2018,18838000,49953304,80161.29,1604.72448429037,0.377112192618931,"Africa"
"KIR","KI",2018,65952,122261,178.009,1455.97533146302,0.539436124356909,"Asia and Oceania"
"KWT","KW",2018,105547900,4317185,115116.342,26664.6766353538,24.4483152795166,"Asia and Oceania"
"KGZ","KG",2018,11171500,6223494,7572.252,1216.72038247325,1.79505274689748,"Asia and Oceania"
"LAO","LA",2018,20558100,7105006,17491.162,2461.80819551736,2.89346694429252,"Asia and Oceania"
"LVA","LV",2018,7863000,1935630,29971.865,15484.2945190971,4.0622433006308,"Europe"
"LBN","LB",2018,26160200,5950839,50199.12,8435.6373949959,4.39605238857916,"Asia and Oceania"
"LSO","LS",2018,2370600,2198017,2333.059,1061.43810534677,1.07851759108324,"Africa"
"LBR","LR",2018,421770,4889391,2755.325,563.531327316633,0.0862622768357041,"Africa"
"LBY","LY",2018,54019500,6477793,68633.816,10595.2468688024,8.33918280500782,"Africa"
"LIE","LI",2018,142950,38181,6680.018,174956.601450983,3.74400880018858,"Europe"
"LTU","LT",2018,13434700,2876128,46048.889,16010.723097164,4.67110643198077,"Europe"
"LUX","LU",2018,9573900,607913,64645.762,106340.482930946,15.7487995815191,"Europe"
"MAC","MO",2018,1242100,650991,52302.299,80342.5838452452,1.90801408928848,"Asia and Oceania"
"MDG","MG",2018,3791300,26846541,12629.254,470.423880677961,0.141221172589795,"Africa"
"MWI","MW",2018,1723000,18367883,10216.285,556.203727996308,0.0938050400255707,"Africa"
"MYS","MY",2018,262207200,32399271,349191.117,10777.7461103986,8.09299690724523,"Asia and Oceania"
"MDV","MV",2018,1740400,489758,5119.752,10453.6362856758,3.5535917738965,"Asia and Oceania"
"MLI","ML",2018,4908700,19934298,16251.21,815.238640457768,0.246243935954002,"Africa"
"MLT","MT",2018,1546700,491586,13650.172,27767.6174667301,3.14634672264873,"Europe"
"MHL","MH",2018,146560,45989,201.15,4373.87201287264,3.18684902911566,"Asia and Oceania"
"MRT","MR",2018,3664300,4270712,6952.885,1628.03883755215,0.858006814788728,"Africa"
"MUS","MU",2018,4459100,1295381,13478.99,10405.4251220297,3.44230770715334,"Africa"
"MEX","MX",2018,470285900,124013861,1282719.222,10343.3536514116,3.792204324644,"America"
"FSM","FM",2018,142900,110929,328.598,2962.23710661775,1.28821137844928,"Asia and Oceania"
"MNG","MN",2018,45315600,3163991,13422.611,4242.30378657841,14.3222910558216,"Asia and Oceania"
"MNE","ME",2018,2399900,631455,4591.314,7271.00743520916,3.80058753196982,"Europe"
"MSR","MS",2018,29312,4359,62.229,14275.9807295251,6.72447809130535,"America"
"MAR","MA",2018,62309200,35927511,125117.13,3482.48811335692,1.73430327528116,"Africa"
"MOZ","MZ",2018,7010200,29423878,18025.04,612.599059852002,0.23824867680596,"Africa"
"MMR","MM",2018,34016800,52666014,71467.789,1357.00015193859,0.645896611807379,"Asia and Oceania"
"NAM",NA,2018,4154900,2405680,11341.464,4714.4524625054,1.72712081407336,"Africa"
"NRU","NR",2018,54960,11924,104.425,8757.54780275075,4.60919154646092,"Asia and Oceania"
"NPL","NP",2018,14798700,28506712,27877.997,977.945018702964,0.519130371822608,"Asia and Oceania"
"NCL","NC",2018,5913000,284880,8892.123,31213.5741364785,20.7561078348778,"Asia and Oceania"
"NZL","NZ",2018,35704200,4838526,200565.345,41451.7448082329,7.37914811246235,"Asia and Oceania"
"NIC","NI",2018,5199200,6572233,13487.142,2052.13996521426,0.791085769478958,"America"
"NER","NE",2018,1803400,22577058,11518.517,510.186801132371,0.0798775464898925,"Africa"
"NGA","NG",2018,105599600,198387623,499938.445,2520.00824164318,0.5322892547586,"Africa"
"MKD","MK",2018,6672000,2113491,10764.542,5093.25187568814,3.15686227194722,"Europe"
"NOR","NO",2018,44405000,5312320,405690.4,76367.83928679,8.3588714535269,"Europe"
"OMN","OM",2018,66135400,4601157,84001.807,18256.6704418041,14.37364558523,"Asia and Oceania"
"PAK","PK",2018,205060900,219731479,351597.24,1600.12230200298,0.933234058830506,"Asia and Oceania"
"PLW","PW",2018,212510,17864,273.179,15292.1518137035,11.8959919390954,"Asia and Oceania"
"PAN","PA",2018,10756000,4165255,64418.263,15465.6228730294,2.58231488828415,"America"
"PNG","PG",2018,7606900,9329227,23659.661,2536.07946296086,0.815383739724631,"Asia and Oceania"
"PRY","PY",2018,8400500,6443328,40841.123,6338.51373079253,1.30375172581622,"America"
"PER","PE",2018,55848200,32203944,210305.361,6530.42251595022,1.73420373603929,"America"
"PHL","PH",2018,141517800,108568836,373379.141,3439.10052604782,1.30348454689152,"Asia and Oceania"
"POL","PL",2018,336080900,38521457,547154.795,14203.8966750401,8.7245116403567,"Europe"
"PRT","PT",2018,51372700,10289835,216465.719,21036.8503479405,4.9925679080374,"Europe"
"QAT","QA",2018,95463900,2766732,166227.186,60080.6966486093,34.5042092981901,"Asia and Oceania"
"ROU","RO",2018,80279700,19606783,209899.143,10705.4351037598,4.0944860765787,"Europe"
"RUS","RU",2018,1712494400,145652293,1430116.381,9818.70145360499,11.7574146258034,"Europe"
"RWA","RW",2018,1287400,12531808,10199.887,813.919827051292,0.102730587637474,"Africa"
"KNA","KN",2018,245490,47761,1015.135,21254.4754088063,5.13996775611901,"America"
"LCA","LC",2018,509300,177888,1988.047,11175.8353570786,2.86303741680158,"America"
"VCT","VC",2018,241820,105281,858.293,8152.40166791729,2.29690067533553,"America"
"WSM","WS",2018,238160,209701,883.336,4212.35950233904,1.13571227605019,"Asia and Oceania"
"STP","ST",2018,139230,211344,354.412,1676.94375047316,0.658783783783784,"Africa"
"SAU","SA",2018,686896300,35018133,703743.748,20096.552491819,19.6154460890305,"Asia and Oceania"
"SEN","SN",2018,11330400,15574909,21549.502,1383.60371800567,0.727477765680686,"Africa"
"SRB","RS",2018,44320400,9143780,43721.754,4781.58420259455,4.84705450043636,"Europe"
"SYC","SC",2018,600900,103101,1826.135,17712.0978458017,5.82826548724067,"Africa"
"SLE","SL",2018,1029200,7861281,4850.079,616.957846946318,0.130920138842512,"Africa"
"SGP","SG",2018,50035600,5814537,345521.066,59423.6593558524,8.60525954173135,"Asia and Oceania"
"SVK","SK",2018,36105500,5446745,97012.818,17811.1547355347,6.62882143371867,"Europe"
